Start (ns),Duration (ns),CorrId,GrdX,GrdY,GrdZ,BlkX,BlkY,BlkZ,Reg/Trd,StcSMem (MB),DymSMem (MB),Bytes (MB),Throughput (MBps),SrcMemKd,DstMemKd,Device,Ctx,Strm,Name
5233263973,2976,7377,1,1,1,1,128,1,21,0.000,0.000,None,,None,None,NVIDIA A100-PCIE-40GB (0),1,7,"void <unnamed>::softmax_warp_backward<float, float, float, (int)0, (bool)1, (bool)0>(T2 *, const T1 *, const T1 *, int, int, int, const bool *)"
5233294595,3488,7347,1,1,1,128,1,1,16,0.000,0.000,None,,None,None,NVIDIA A100-PCIE-40GB (1),1,7,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::neg_kernel_cuda(at::TensorIteratorBase &)::[lambda() (instance 2)]::operator ()() const::[lambda() (instance 7)]::operator ()() const::[lambda(float) (instance 1)], at::detail::Array<char *, (int)2>>(int, T2, T3)"
5233315782,4383,7392,3,1,1,8,32,1,32,0.000,0.001,None,,None,None,NVIDIA A100-PCIE-40GB (0),1,7,"void gemvNSP_kernel<float, float, float, float, (int)1, (int)32, (int)4, (int)1024, (bool)0, cublasGemvParamsEx<int, cublasGemvTensorStridedBatched<const float>, cublasGemvTensorStridedBatched<const float>, cublasGemvTensorStridedBatched<float>, float>>(T10)"
5233346628,4736,7363,1,1,1,128,1,1,16,0.000,0.000,None,,None,None,NVIDIA A100-PCIE-40GB (1),1,7,"void at::native::elementwise_kernel<(int)128, (int)2, void at::native::gpu_kernel_impl<at::native::BinaryFunctor<float, float, float, at::native::binary_internal::MulFunctor<float>>>(at::TensorIteratorBase &, const T1 &)::[lambda(int) (instance 1)]>(int, T3)"
5233350662,4960,7406,1,1,1,32,1,1,26,0.000,0.000,None,,None,None,NVIDIA A100-PCIE-40GB (0),1,7,"void at::native::reduce_kernel<(int)512, (int)1, at::native::ReduceOp<float, at::native::func_wrapper_t<float, at::native::sum_functor<float, float, float>::operator ()(at::TensorIterator &)::[lambda(float, float) (instance 1)]>, unsigned int, float, (int)4>>(T3)"
5233382341,3744,7378,1,1,1,1,128,1,21,0.000,0.000,None,,None,None,NVIDIA A100-PCIE-40GB (1),1,7,"void <unnamed>::softmax_warp_backward<float, float, float, (int)0, (bool)1, (bool)0>(T2 *, const T1 *, const T1 *, int, int, int, const bool *)"
5233395974,2720,7415,1,1,1,128,1,1,16,0.000,0.000,None,,None,None,NVIDIA A100-PCIE-40GB (0),1,7,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::AUnaryFunctor<float, float, float, at::native::binary_internal::MulFunctor<float>>, at::detail::Array<char *, (int)2>>(int, T2, T3)"
5233434181,4544,7393,3,1,1,8,32,1,32,0.000,0.001,None,,None,None,NVIDIA A100-PCIE-40GB (1),1,7,"void gemvNSP_kernel<float, float, float, float, (int)1, (int)32, (int)4, (int)1024, (bool)0, cublasGemvParamsEx<int, cublasGemvTensorStridedBatched<const float>, cublasGemvTensorStridedBatched<const float>, cublasGemvTensorStridedBatched<float>, float>>(T10)"
5233439015,2944,7427,1,1,1,128,1,1,16,0.000,0.000,None,,None,None,NVIDIA A100-PCIE-40GB (0),1,7,"void at::native::unrolled_elementwise_kernel<at::native::AUnaryFunctor<float, float, float, at::native::binary_internal::MulFunctor<float>>, at::detail::Array<char *, (int)2>, TrivialOffsetCalculator<(int)1, unsigned int>, TrivialOffsetCalculator<(int)1, unsigned int>, at::native::memory::LoadWithoutCast, at::native::memory::StoreWithoutCast>(int, T1, T2, T3, T4, T5, T6)"
5233469958,6400,7407,1,1,1,32,1,1,26,0.000,0.000,None,,None,None,NVIDIA A100-PCIE-40GB (1),1,7,"void at::native::reduce_kernel<(int)512, (int)1, at::native::ReduceOp<float, at::native::func_wrapper_t<float, at::native::sum_functor<float, float, float>::operator ()(at::TensorIterator &)::[lambda(float, float) (instance 1)]>, unsigned int, float, (int)4>>(T3)"
5233515591,3552,7416,1,1,1,128,1,1,16,0.000,0.000,None,,None,None,NVIDIA A100-PCIE-40GB (1),1,7,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::AUnaryFunctor<float, float, float, at::native::binary_internal::MulFunctor<float>>, at::detail::Array<char *, (int)2>>(int, T2, T3)"
5233519112,131586,7456,1,1,1,96,1,1,96,0.005,0.082,None,,None,None,NVIDIA A100-PCIE-40GB (0),1,14,"ncclKernel_AllReduce_RING_LL_Sum_float(ncclDevComm *, unsigned long, ncclWork *)"
5233558024,3583,7428,1,1,1,128,1,1,16,0.000,0.000,None,,None,None,NVIDIA A100-PCIE-40GB (1),1,7,"void at::native::unrolled_elementwise_kernel<at::native::AUnaryFunctor<float, float, float, at::native::binary_internal::MulFunctor<float>>, at::detail::Array<char *, (int)2>, TrivialOffsetCalculator<(int)1, unsigned int>, TrivialOffsetCalculator<(int)1, unsigned int>, at::native::memory::LoadWithoutCast, at::native::memory::StoreWithoutCast>(int, T1, T2, T3, T4, T5, T6)"
5233637641,14144,7457,1,1,1,96,1,1,96,0.005,0.082,None,,None,None,NVIDIA A100-PCIE-40GB (1),1,14,"ncclKernel_AllReduce_RING_LL_Sum_float(ncclDevComm *, unsigned long, ncclWork *)"
5233652970,2912,7500,None,None,None,None,None,None,None,None,None,0.000,1.374,Device,Device,NVIDIA A100-PCIE-40GB (0),1,7,[CUDA memcpy DtoD]
5233658122,2848,7505,None,None,None,None,None,None,None,None,None,0.000,28.090,Device,Device,NVIDIA A100-PCIE-40GB (0),1,7,[CUDA memcpy DtoD]
5233741386,3520,7501,None,None,None,None,None,None,None,None,None,0.000,1.136,Device,Device,NVIDIA A100-PCIE-40GB (1),1,7,[CUDA memcpy DtoD]
5233742251,2880,7519,1,1,1,128,1,1,22,0.000,0.000,None,,None,None,NVIDIA A100-PCIE-40GB (0),1,7,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::CUDAFunctor_add<float>, at::detail::Array<char *, (int)3>>(int, T2, T3)"
5233757387,2720,7525,1,1,1,128,1,1,22,0.000,0.000,None,,None,None,NVIDIA A100-PCIE-40GB (0),1,7,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::CUDAFunctor_add<float>, at::detail::Array<char *, (int)3>>(int, T2, T3)"
5233759179,3424,7506,None,None,None,None,None,None,None,None,None,0.000,23.364,Device,Device,NVIDIA A100-PCIE-40GB (1),1,7,[CUDA memcpy DtoD]
5233862956,3648,7520,1,1,1,128,1,1,22,0.000,0.000,None,,None,None,NVIDIA A100-PCIE-40GB (1),1,7,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::CUDAFunctor_add<float>, at::detail::Array<char *, (int)3>>(int, T2, T3)"
5233878636,3456,7526,1,1,1,128,1,1,22,0.000,0.000,None,,None,None,NVIDIA A100-PCIE-40GB (1),1,7,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::CUDAFunctor_add<float>, at::detail::Array<char *, (int)3>>(int, T2, T3)"
5233934573,2272,7550,None,None,None,None,None,None,None,None,None,0.003,1126.758,Pinned,Device,NVIDIA A100-PCIE-40GB (0),1,7,[CUDA memcpy HtoD]
5233964878,2016,7563,None,None,None,None,None,None,None,None,None,0.000,63.492,Pinned,Device,NVIDIA A100-PCIE-40GB (0),1,7,[CUDA memcpy HtoD]
5234051375,2112,7551,None,None,None,None,None,None,None,None,None,0.003,1212.119,Pinned,Device,NVIDIA A100-PCIE-40GB (1),1,7,[CUDA memcpy HtoD]
5234080752,1920,7564,None,None,None,None,None,None,None,None,None,0.000,66.667,Pinned,Device,NVIDIA A100-PCIE-40GB (1),1,7,[CUDA memcpy HtoD]
5234151984,3488,7606,1,1,1,128,1,1,16,0.000,0.000,None,,None,None,NVIDIA A100-PCIE-40GB (0),1,7,"void at::native::elementwise_kernel<(int)128, (int)2, void at::native::gpu_kernel_impl<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase &)::[lambda() (instance 2)]::operator ()() const::[lambda() (instance 7)]::operator ()() const::[lambda(float) (instance 1)]>(at::TensorIteratorBase &, const T1 &)::[lambda(int) (instance 1)]>(int, T3)"
5234172848,5088,7614,2,1,1,8,16,1,159,0.000,0.001,None,,None,None,NVIDIA A100-PCIE-40GB (0),1,7,"std::enable_if<!T7, void>::type internal::gemvx::kernel<int, int, float, float, float, float, (bool)0, (bool)1, (bool)1, (bool)0, (int)7, (bool)0, cublasGemvParamsEx<int, cublasGemvTensorStridedBatched<const float>, cublasGemvTensorStridedBatched<const float>, cublasGemvTensorStridedBatched<float>, float>>(T13)"
5234238577,3232,7634,1,1,1,1,128,1,18,0.000,0.000,None,,None,None,NVIDIA A100-PCIE-40GB (0),1,7,"void <unnamed>::softmax_warp_forward<float, float, float, (int)0, (bool)1, (bool)0>(T2 *, const T1 *, int, int, int, const bool *, int, bool)"
5234260433,2944,7644,1,1,1,128,1,1,22,0.000,0.000,None,,None,None,NVIDIA A100-PCIE-40GB (0),1,7,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::BinaryFunctor<float, float, float, at::native::binary_internal::MulFunctor<float>>, at::detail::Array<char *, (int)3>>(int, T2, T3)"
5234264659,4768,7607,1,1,1,128,1,1,16,0.000,0.000,None,,None,None,NVIDIA A100-PCIE-40GB (1),1,7,"void at::native::elementwise_kernel<(int)128, (int)2, void at::native::gpu_kernel_impl<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase &)::[lambda() (instance 2)]::operator ()() const::[lambda() (instance 7)]::operator ()() const::[lambda(float) (instance 1)]>(at::TensorIteratorBase &, const T1 &)::[lambda(int) (instance 1)]>(int, T3)"
5234283026,5376,7658,1,1,1,32,1,1,26,0.000,0.000,None,,None,None,NVIDIA A100-PCIE-40GB (0),1,7,"void at::native::reduce_kernel<(int)512, (int)1, at::native::ReduceOp<float, at::native::func_wrapper_t<float, at::native::sum_functor<float, float, float>::operator ()(at::TensorIterator &)::[lambda(float, float) (instance 1)]>, unsigned int, float, (int)4>>(T3)"
5234285715,5504,7615,2,1,1,8,16,1,159,0.000,0.001,None,,None,None,NVIDIA A100-PCIE-40GB (1),1,7,"std::enable_if<!T7, void>::type internal::gemvx::kernel<int, int, float, float, float, float, (bool)0, (bool)1, (bool)1, (bool)0, (int)7, (bool)0, cublasGemvParamsEx<int, cublasGemvTensorStridedBatched<const float>, cublasGemvTensorStridedBatched<const float>, cublasGemvTensorStridedBatched<float>, float>>(T13)"
5234300114,2720,7668,1,1,1,128,1,1,16,0.000,0.000,None,,None,None,NVIDIA A100-PCIE-40GB (0),1,7,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::neg_kernel_cuda(at::TensorIteratorBase &)::[lambda() (instance 2)]::operator ()() const::[lambda() (instance 7)]::operator ()() const::[lambda(float) (instance 1)], at::detail::Array<char *, (int)2>>(int, T2, T3)"
5234319186,2752,7678,1,1,1,128,1,1,16,0.000,0.000,None,,None,None,NVIDIA A100-PCIE-40GB (0),1,7,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::BUnaryFunctor<float, float, float, at::native::binary_internal::MulFunctor<float>>, at::detail::Array<char *, (int)2>>(int, T2, T3)"
5234350964,3872,7635,1,1,1,1,128,1,18,0.000,0.000,None,,None,None,NVIDIA A100-PCIE-40GB (1),1,7,"void <unnamed>::softmax_warp_forward<float, float, float, (int)0, (bool)1, (bool)0>(T2 *, const T1 *, int, int, int, const bool *, int, bool)"
5234352147,2496,7691,1,1,1,128,1,1,16,0.000,0.000,None,,None,None,NVIDIA A100-PCIE-40GB (0),1,7,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::FillFunctor<float>, at::detail::Array<char *, (int)1>>(int, T2, T3)"
5234371924,3584,7645,1,1,1,128,1,1,22,0.000,0.000,None,,None,None,NVIDIA A100-PCIE-40GB (1),1,7,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::BinaryFunctor<float, float, float, at::native::binary_internal::MulFunctor<float>>, at::detail::Array<char *, (int)3>>(int, T2, T3)"
5234394709,6848,7659,1,1,1,32,1,1,26,0.000,0.000,None,,None,None,NVIDIA A100-PCIE-40GB (1),1,7,"void at::native::reduce_kernel<(int)512, (int)1, at::native::ReduceOp<float, at::native::func_wrapper_t<float, at::native::sum_functor<float, float, float>::operator ()(at::TensorIterator &)::[lambda(float, float) (instance 1)]>, unsigned int, float, (int)4>>(T3)"
5234411413,3520,7669,1,1,1,128,1,1,16,0.000,0.000,None,,None,None,NVIDIA A100-PCIE-40GB (1),1,7,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::neg_kernel_cuda(at::TensorIteratorBase &)::[lambda() (instance 2)]::operator ()() const::[lambda() (instance 7)]::operator ()() const::[lambda(float) (instance 1)], at::detail::Array<char *, (int)2>>(int, T2, T3)"
5234430102,3584,7679,1,1,1,128,1,1,16,0.000,0.000,None,,None,None,NVIDIA A100-PCIE-40GB (1),1,7,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::BUnaryFunctor<float, float, float, at::native::binary_internal::MulFunctor<float>>, at::detail::Array<char *, (int)2>>(int, T2, T3)"
5234463286,3264,7692,1,1,1,128,1,1,16,0.000,0.000,None,,None,None,NVIDIA A100-PCIE-40GB (1),1,7,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::FillFunctor<float>, at::detail::Array<char *, (int)1>>(int, T2, T3)"
5234469332,2688,7704,1,1,1,128,1,1,16,0.000,0.000,None,,None,None,NVIDIA A100-PCIE-40GB (0),1,7,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::BUnaryFunctor<float, float, float, at::native::binary_internal::MulFunctor<float>>, at::detail::Array<char *, (int)2>>(int, T2, T3)"
5234509621,2655,7717,1,1,1,128,1,1,16,0.000,0.000,None,,None,None,NVIDIA A100-PCIE-40GB (0),1,7,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::neg_kernel_cuda(at::TensorIteratorBase &)::[lambda() (instance 2)]::operator ()() const::[lambda() (instance 7)]::operator ()() const::[lambda(float) (instance 1)], at::detail::Array<char *, (int)2>>(int, T2, T3)"
5234536983,3520,7705,1,1,1,128,1,1,16,0.000,0.000,None,,None,None,NVIDIA A100-PCIE-40GB (1),1,7,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::BUnaryFunctor<float, float, float, at::native::binary_internal::MulFunctor<float>>, at::detail::Array<char *, (int)2>>(int, T2, T3)"
5234562901,3456,7733,1,1,1,128,1,1,16,0.000,0.000,None,,None,None,NVIDIA A100-PCIE-40GB (0),1,7,"void at::native::elementwise_kernel<(int)128, (int)2, void at::native::gpu_kernel_impl<at::native::BinaryFunctor<float, float, float, at::native::binary_internal::MulFunctor<float>>>(at::TensorIteratorBase &, const T1 &)::[lambda(int) (instance 1)]>(int, T3)"
5234570968,3424,7718,1,1,1,128,1,1,16,0.000,0.000,None,,None,None,NVIDIA A100-PCIE-40GB (1),1,7,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::neg_kernel_cuda(at::TensorIteratorBase &)::[lambda() (instance 2)]::operator ()() const::[lambda() (instance 7)]::operator ()() const::[lambda(float) (instance 1)], at::detail::Array<char *, (int)2>>(int, T2, T3)"
5234599670,2976,7748,1,1,1,1,128,1,21,0.000,0.000,None,,None,None,NVIDIA A100-PCIE-40GB (0),1,7,"void <unnamed>::softmax_warp_backward<float, float, float, (int)0, (bool)1, (bool)0>(T2 *, const T1 *, const T1 *, int, int, int, const bool *)"
5234619032,4737,7734,1,1,1,128,1,1,16,0.000,0.000,None,,None,None,NVIDIA A100-PCIE-40GB (1),1,7,"void at::native::elementwise_kernel<(int)128, (int)2, void at::native::gpu_kernel_impl<at::native::BinaryFunctor<float, float, float, at::native::binary_internal::MulFunctor<float>>>(at::TensorIteratorBase &, const T1 &)::[lambda(int) (instance 1)]>(int, T3)"
5234651958,4417,7763,3,1,1,8,32,1,32,0.000,0.001,None,,None,None,NVIDIA A100-PCIE-40GB (0),1,7,"void gemvNSP_kernel<float, float, float, float, (int)1, (int)32, (int)4, (int)1024, (bool)0, cublasGemvParamsEx<int, cublasGemvTensorStridedBatched<const float>, cublasGemvTensorStridedBatched<const float>, cublasGemvTensorStridedBatched<float>, float>>(T10)"
5234654105,3744,7749,1,1,1,1,128,1,21,0.000,0.000,None,,None,None,NVIDIA A100-PCIE-40GB (1),1,7,"void <unnamed>::softmax_warp_backward<float, float, float, (int)0, (bool)1, (bool)0>(T2 *, const T1 *, const T1 *, int, int, int, const bool *)"
5234687191,4960,7777,1,1,1,32,1,1,26,0.000,0.000,None,,None,None,NVIDIA A100-PCIE-40GB (0),1,7,"void at::native::reduce_kernel<(int)512, (int)1, at::native::ReduceOp<float, at::native::func_wrapper_t<float, at::native::sum_functor<float, float, float>::operator ()(at::TensorIterator &)::[lambda(float, float) (instance 1)]>, unsigned int, float, (int)4>>(T3)"
5234703322,4544,7764,3,1,1,8,32,1,32,0.000,0.001,None,,None,None,NVIDIA A100-PCIE-40GB (1),1,7,"void gemvNSP_kernel<float, float, float, float, (int)1, (int)32, (int)4, (int)1024, (bool)0, cublasGemvParamsEx<int, cublasGemvTensorStridedBatched<const float>, cublasGemvTensorStridedBatched<const float>, cublasGemvTensorStridedBatched<float>, float>>(T10)"
5234732791,2720,7786,1,1,1,128,1,1,16,0.000,0.000,None,,None,None,NVIDIA A100-PCIE-40GB (0),1,7,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::AUnaryFunctor<float, float, float, at::native::binary_internal::MulFunctor<float>>, at::detail::Array<char *, (int)2>>(int, T2, T3)"
5234738299,6464,7778,1,1,1,32,1,1,26,0.000,0.000,None,,None,None,NVIDIA A100-PCIE-40GB (1),1,7,"void at::native::reduce_kernel<(int)512, (int)1, at::native::ReduceOp<float, at::native::func_wrapper_t<float, at::native::sum_functor<float, float, float>::operator ()(at::TensorIterator &)::[lambda(float, float) (instance 1)]>, unsigned int, float, (int)4>>(T3)"
5234775576,3008,7798,1,1,1,128,1,1,16,0.000,0.000,None,,None,None,NVIDIA A100-PCIE-40GB (0),1,7,"void at::native::unrolled_elementwise_kernel<at::native::AUnaryFunctor<float, float, float, at::native::binary_internal::MulFunctor<float>>, at::detail::Array<char *, (int)2>, TrivialOffsetCalculator<(int)1, unsigned int>, TrivialOffsetCalculator<(int)1, unsigned int>, at::native::memory::LoadWithoutCast, at::native::memory::StoreWithoutCast>(int, T1, T2, T3, T4, T5, T6)"
5234782171,3552,7787,1,1,1,128,1,1,16,0.000,0.000,None,,None,None,NVIDIA A100-PCIE-40GB (1),1,7,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::AUnaryFunctor<float, float, float, at::native::binary_internal::MulFunctor<float>>, at::detail::Array<char *, (int)2>>(int, T2, T3)"
5234824028,3584,7799,1,1,1,128,1,1,16,0.000,0.000,None,,None,None,NVIDIA A100-PCIE-40GB (1),1,7,"void at::native::unrolled_elementwise_kernel<at::native::AUnaryFunctor<float, float, float, at::native::binary_internal::MulFunctor<float>>, at::detail::Array<char *, (int)2>, TrivialOffsetCalculator<(int)1, unsigned int>, TrivialOffsetCalculator<(int)1, unsigned int>, at::native::memory::LoadWithoutCast, at::native::memory::StoreWithoutCast>(int, T1, T2, T3, T4, T5, T6)"
5234854617,56193,7827,1,1,1,96,1,1,96,0.005,0.082,None,,None,None,NVIDIA A100-PCIE-40GB (0),1,14,"ncclKernel_AllReduce_RING_LL_Sum_float(ncclDevComm *, unsigned long, ncclWork *)"
5234897629,14560,7828,1,1,1,96,1,1,96,0.005,0.082,None,,None,None,NVIDIA A100-PCIE-40GB (1),1,14,"ncclKernel_AllReduce_RING_LL_Sum_float(ncclDevComm *, unsigned long, ncclWork *)"
5234975802,2880,7871,None,None,None,None,None,None,None,None,None,0.000,1.389,Device,Device,NVIDIA A100-PCIE-40GB (0),1,7,[CUDA memcpy DtoD]
5234993883,2816,7876,None,None,None,None,None,None,None,None,None,0.000,28.409,Device,Device,NVIDIA A100-PCIE-40GB (0),1,7,[CUDA memcpy DtoD]
5234997791,3520,7872,None,None,None,None,None,None,None,None,None,0.000,1.136,Device,Device,NVIDIA A100-PCIE-40GB (1),1,7,[CUDA memcpy DtoD]
5235014655,3424,7877,None,None,None,None,None,None,None,None,None,0.000,23.364,Device,Device,NVIDIA A100-PCIE-40GB (1),1,7,[CUDA memcpy DtoD]
5235099100,2848,7890,1,1,1,128,1,1,22,0.000,0.000,None,,None,None,NVIDIA A100-PCIE-40GB (0),1,7,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::CUDAFunctor_add<float>, at::detail::Array<char *, (int)3>>(int, T2, T3)"
5235115804,2720,7896,1,1,1,128,1,1,22,0.000,0.000,None,,None,None,NVIDIA A100-PCIE-40GB (0),1,7,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::CUDAFunctor_add<float>, at::detail::Array<char *, (int)3>>(int, T2, T3)"
5235151329,3680,7891,1,1,1,128,1,1,22,0.000,0.000,None,,None,None,NVIDIA A100-PCIE-40GB (1),1,7,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::CUDAFunctor_add<float>, at::detail::Array<char *, (int)3>>(int, T2, T3)"
5235175009,3488,7897,1,1,1,128,1,1,22,0.000,0.000,None,,None,None,NVIDIA A100-PCIE-40GB (1),1,7,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::CUDAFunctor_add<float>, at::detail::Array<char *, (int)3>>(int, T2, T3)"
5235296766,2240,7921,None,None,None,None,None,None,None,None,None,0.003,1142.856,Pinned,Device,NVIDIA A100-PCIE-40GB (0),1,7,[CUDA memcpy HtoD]
5235326815,2016,7934,None,None,None,None,None,None,None,None,None,0.000,63.492,Pinned,Device,NVIDIA A100-PCIE-40GB (0),1,7,[CUDA memcpy HtoD]
5235452486,2112,7922,None,None,None,None,None,None,None,None,None,0.003,1212.119,Pinned,Device,NVIDIA A100-PCIE-40GB (1),1,7,[CUDA memcpy HtoD]
5235493831,1888,7935,None,None,None,None,None,None,None,None,None,0.000,67.797,Pinned,Device,NVIDIA A100-PCIE-40GB (1),1,7,[CUDA memcpy HtoD]
5235519745,3488,7977,1,1,1,128,1,1,16,0.000,0.000,None,,None,None,NVIDIA A100-PCIE-40GB (0),1,7,"void at::native::elementwise_kernel<(int)128, (int)2, void at::native::gpu_kernel_impl<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase &)::[lambda() (instance 2)]::operator ()() const::[lambda() (instance 7)]::operator ()() const::[lambda(float) (instance 1)]>(at::TensorIteratorBase &, const T1 &)::[lambda(int) (instance 1)]>(int, T3)"
5235541218,5088,7985,2,1,1,8,16,1,159,0.000,0.001,None,,None,None,NVIDIA A100-PCIE-40GB (0),1,7,"std::enable_if<!T7, void>::type internal::gemvx::kernel<int, int, float, float, float, float, (bool)0, (bool)1, (bool)1, (bool)0, (int)7, (bool)0, cublasGemvParamsEx<int, cublasGemvTensorStridedBatched<const float>, cublasGemvTensorStridedBatched<const float>, cublasGemvTensorStridedBatched<float>, float>>(T13)"
5235608994,3264,8005,1,1,1,1,128,1,18,0.000,0.000,None,,None,None,NVIDIA A100-PCIE-40GB (0),1,7,"void <unnamed>::softmax_warp_forward<float, float, float, (int)0, (bool)1, (bool)0>(T2 *, const T1 *, int, int, int, const bool *, int, bool)"
5235631267,2976,8015,1,1,1,128,1,1,22,0.000,0.000,None,,None,None,NVIDIA A100-PCIE-40GB (0),1,7,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::BinaryFunctor<float, float, float, at::native::binary_internal::MulFunctor<float>>, at::detail::Array<char *, (int)3>>(int, T2, T3)"
5235654819,5344,8029,1,1,1,32,1,1,26,0.000,0.000,None,,None,None,NVIDIA A100-PCIE-40GB (0),1,7,"void at::native::reduce_kernel<(int)512, (int)1, at::native::ReduceOp<float, at::native::func_wrapper_t<float, at::native::sum_functor<float, float, float>::operator ()(at::TensorIterator &)::[lambda(float, float) (instance 1)]>, unsigned int, float, (int)4>>(T3)"
5235671683,2784,8039,1,1,1,128,1,1,16,0.000,0.000,None,,None,None,NVIDIA A100-PCIE-40GB (0),1,7,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::neg_kernel_cuda(at::TensorIteratorBase &)::[lambda() (instance 2)]::operator ()() const::[lambda() (instance 7)]::operator ()() const::[lambda(float) (instance 1)], at::detail::Array<char *, (int)2>>(int, T2, T3)"
5235690819,2753,8049,1,1,1,128,1,1,16,0.000,0.000,None,,None,None,NVIDIA A100-PCIE-40GB (0),1,7,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::BUnaryFunctor<float, float, float, at::native::binary_internal::MulFunctor<float>>, at::detail::Array<char *, (int)2>>(int, T2, T3)"
5235724452,2528,8062,1,1,1,128,1,1,16,0.000,0.000,None,,None,None,NVIDIA A100-PCIE-40GB (0),1,7,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::FillFunctor<float>, at::detail::Array<char *, (int)1>>(int, T2, T3)"
5235790956,4736,7978,1,1,1,128,1,1,16,0.000,0.000,None,,None,None,NVIDIA A100-PCIE-40GB (1),1,7,"void at::native::elementwise_kernel<(int)128, (int)2, void at::native::gpu_kernel_impl<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase &)::[lambda() (instance 2)]::operator ()() const::[lambda() (instance 7)]::operator ()() const::[lambda(float) (instance 1)]>(at::TensorIteratorBase &, const T1 &)::[lambda(int) (instance 1)]>(int, T3)"
5235798405,2656,8075,1,1,1,128,1,1,16,0.000,0.000,None,,None,None,NVIDIA A100-PCIE-40GB (0),1,7,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::BUnaryFunctor<float, float, float, at::native::binary_internal::MulFunctor<float>>, at::detail::Array<char *, (int)2>>(int, T2, T3)"
5235823308,5536,7986,2,1,1,8,16,1,159,0.000,0.001,None,,None,None,NVIDIA A100-PCIE-40GB (1),1,7,"std::enable_if<!T7, void>::type internal::gemvx::kernel<int, int, float, float, float, float, (bool)0, (bool)1, (bool)1, (bool)0, (int)7, (bool)0, cublasGemvParamsEx<int, cublasGemvTensorStridedBatched<const float>, cublasGemvTensorStridedBatched<const float>, cublasGemvTensorStridedBatched<float>, float>>(T13)"
5235832933,2688,8088,1,1,1,128,1,1,16,0.000,0.000,None,,None,None,NVIDIA A100-PCIE-40GB (0),1,7,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::neg_kernel_cuda(at::TensorIteratorBase &)::[lambda() (instance 2)]::operator ()() const::[lambda() (instance 7)]::operator ()() const::[lambda(float) (instance 1)], at::detail::Array<char *, (int)2>>(int, T2, T3)"
5235881830,3456,8104,1,1,1,128,1,1,16,0.000,0.000,None,,None,None,NVIDIA A100-PCIE-40GB (0),1,7,"void at::native::elementwise_kernel<(int)128, (int)2, void at::native::gpu_kernel_impl<at::native::BinaryFunctor<float, float, float, at::native::binary_internal::MulFunctor<float>>>(at::TensorIteratorBase &, const T1 &)::[lambda(int) (instance 1)]>(int, T3)"
5235917574,2976,8119,1,1,1,1,128,1,21,0.000,0.000,None,,None,None,NVIDIA A100-PCIE-40GB (0),1,7,"void <unnamed>::softmax_warp_backward<float, float, float, (int)0, (bool)1, (bool)0>(T2 *, const T1 *, const T1 *, int, int, int, const bool *)"
5235922990,3936,8006,1,1,1,1,128,1,18,0.000,0.000,None,,None,None,NVIDIA A100-PCIE-40GB (1),1,7,"void <unnamed>::softmax_warp_forward<float, float, float, (int)0, (bool)1, (bool)0>(T2 *, const T1 *, int, int, int, const bool *, int, bool)"
5235957070,3584,8016,1,1,1,128,1,1,22,0.000,0.000,None,,None,None,NVIDIA A100-PCIE-40GB (1),1,7,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::BinaryFunctor<float, float, float, at::native::binary_internal::MulFunctor<float>>, at::detail::Array<char *, (int)3>>(int, T2, T3)"
